1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2021/06/06 12:09:50 am EET,ja,,,,,,,,,,,,,,,,,,"Keiner ist mein Favorit,  man sollte Retouren richtig verteuern, dann würden Käufer nicht leichtfertig so viel bestellen , um dann (fast) alles wieder zurückschicken. Das würde eine Menge CO2 einsparen. ",außerordentlich gut,weiblich,56-65,Vollzeit,01-Feb,40,städtisch,andere Social Media
2021/06/06 12:17:57 am EET,außerordentlich,,,,,,,,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Ich würde es zudem mit dem Auto abholen, wenn ich es mit etwas verbinden könnte, für das ich das Auto brauche, sodass ich keine extra Fahrt machen muss ",,,,2,3,,1,,"Weil es die sicherste, komfortabelste und selbstbestimmteste Möglichkeit für mich ist ",gut,weiblich,26-35,Vollzeit,01-Feb,44,städtisch,Facebook;Instagram;Linkedin
2021/06/06 6:24:01 am EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen;ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,3,5,5,3,3,,außerordentlich gut,weiblich,56-65,Vollzeit,01-Feb,42,ländlich,Facebook;Instagram
2021/06/06 8:13:10 am EET,ja,,,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,2,4,5,3,1,"Die von mir bestellten Waren sind nicht so dringend, dass sie just in time ausgeliefert werden müssen. ",außerordentlich gut,weiblich,46-55,Vollzeit,01-Feb,44,städtisch,Instagram
2021/06/06 9:46:35 am EET,ja,"1,51 - 2,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,1,1,1,1,,gut,männlich,56-65,Vollzeit,01-Feb,41,ländlich,Facebook;Instagram;Linkedin
2021/06/06 10:33:51 am EET,ja,,,,,,,,"ja, wenn das Paket zu schwer ist",,,bis zu drei Tagen,,3,5,5,1,2,"Abholung gebündelt möglich bei mehreren Lieferungen, flexible Abholzeiten",ganz nett,weiblich,46-55,,01-Feb,45,städtisch,Facebook
2021/06/06 12:30:58 pm EET,ja,keine weitere Gebühr,Nein,um die Preise für die Paketauslieferung zu senken,Nein,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu drei Tagen,,1,5,5,5,5,,brauche ich nicht,weiblich,17-25,Vollzeit,01-Feb,46,städtisch,Facebook;Instagram;andere Social Media
2021/06/06 12:34:26 pm EET,ja,"0,51 - 1,00 Euro",,,,,,,"ja, wenn das Paket zu schwer ist",,,,,2,4,5,1,3,"Keine zusätzlichen Kosten, selbstbestimmte Abholung, ggf.Retouren können direkt abgegeben werden (Abholung, Retouren in einem Rutsch)",gut,weiblich,26-35,Vollzeit,01-Feb,45,städtisch,Instagram
2021/06/06 4:14:27 pm EET,ja,"mehr als 2,00 Euro",,,Grundsätzlich lehne ich jegliche Zustellung durch  Roboter/Drohnen ab,,,"Es stellt sich mir die Frage, wie ein Roboter, bzw eine Drohne den Adressaten tatsächlich erreichen wird.","ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,2,5,5,5,2,,ganz nett,weiblich,66+,,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/06 4:50:40 pm EET,nicht immer,,,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",länger als eine Woche,,3,4,4,2,5,,gut,männlich,36-45,Vollzeit,03-Apr,44,städtisch,andere Social Media
2021/06/06 9:39:38 pm EET,ja,"1,01 - 1,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, weil meine Pakete nie so viel wiegen",,"ja, bei schlechtem Wetter",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu zwei Tagen,,2,5,3,1,1,,außerordentlich gut,weiblich,26-35,Vollzeit,01-Feb,45276,städtisch,Facebook;Instagram;andere Social Media
2021/06/06 10:08:51 pm EET,ja,keine weitere Gebühr,,,,,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist","Mehr Packstationen, dass der Weg zu den Packstationen nicht so weit ist. Ich persönlich fahre im Moment meist mit dem Fahrrad zur Station. ",,max. einen Tag,"Manche Bestellungen brauche ich dringend, da bin ich nicht bereit zu warten. Bei anderen ist es mir fast egal, da würde ich auch 2 tage länger warten",4,5,3,1,2,Ich nutze es schon und bin damit zufrieden und hat sich bewährt,brauche ich nicht,männlich,56-65,Vollzeit,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/07 12:04:27 am EET,nicht immer,"0,51 - 1,00 Euro",,,,,,,,,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu zwei Tagen,,1,5,4,2,3,,brauche ich nicht,männlich,36-45,Vollzeit,01-Feb,41,städtisch,Facebook;Instagram;andere Social Media
2021/06/07 10:42:56 am EET,ja,keine weitere Gebühr,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, weil meine Pakete nie so viel wiegen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,3,2,2,2,3,,gut,männlich,66+,Vollzeit,01-Feb,59,ländlich,
2021/06/07 11:00:38 am EET,außerordentlich,"1,01 - 1,50 Euro",,,,,,,,,,,,1,,,2,,Die Zustellung nach Hause ist für immobile Personen die beste Lösung.,gut,weiblich,66+,,01-Feb,52,städtisch,keine Social Media Nutzung
2021/06/07 11:10:33 am EET,ja,"0,10 - 0,50 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, weil meine Pakete nie so viel wiegen",,"nein, ich werde beim Abholen auf den PKW verzichten",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,,3,4,5,1,2,"Aus praktischen Gründen, ist es einfacher für mich die Pakete abzuholen, wenn ich Zeit habe, anstatt ständig auf den Paketboten zu warten. Da meine Pakete ohnehin nie riesig oder sonderlich schwer sind und die Paketstationen leicht zu Fuß errrichbar sind, ist dies meine liebste Möglichkeit. Zudem integriere ich ja dadurch auch etwas mehr Bewegung in meinen Alltag.",brauche ich nicht,weiblich,26-35,Vollzeit,01-Feb,45,städtisch,keine Social Media Nutzung
2021/06/07 11:22:36 am EET,ja,"1,01 - 1,50 Euro",,,,,,,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist",,,,,1,5,5,2,4,"Umweltfreundlich, Arbeitsplätze bleiben erhalten,",ganz nett,weiblich,46-55,Vollzeit,01-Feb,45,städtisch,andere Social Media
2021/06/07 12:31:13 pm EET,außerordentlich,"0,51 - 1,00 Euro",,,Den Einsatz von autonomen Lieferfahrzeugen lehne ich ab,um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, ich berücksichtige das Gewicht bei der Bestellung",,,"Ich bestelle nur wenig online, und möchte es nach  Hause gebracht bekommen",ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,,1,5,3,5,3,"Da ich zu Hause beliefert werden möchte, ist das für mich die umweltfreundlichste Version",gut,weiblich,66+,,01-Feb,45,städtisch,keine Social Media Nutzung
2021/06/07 3:38:59 pm EET,ja,"0,10 - 0,50 Euro",,,,,,,,,,,,1,5,4,2,3,Weil es mir am sinnvollsten erscheint.,ganz nett,männlich,56-65,Teilzeit,01-Feb,49,ländlich,keine Social Media Nutzung
2021/06/07 4:22:38 pm EET,außerordentlich,"0,51 - 1,00 Euro",,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,4,3,5,1,2,ist am einfachsten und bequemsten von allen. ,außerordentlich gut,weiblich,36-45,Vollzeit,03-Apr,40,städtisch,Linkedin;andere Social Media
2021/06/07 4:31:27 pm EET,ja,"0,51 - 1,00 Euro",,,,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, weil meine Pakete nie so viel wiegen;nein, ich berücksichtige das Gewicht bei der Bestellung",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,1,5,3,2,2,,ganz nett,männlich,56-65,Vollzeit,01-Feb,46,städtisch,keine Social Media Nutzung
2021/06/07 7:23:04 pm EET,nicht immer,"0,10 - 0,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",Keine Paketstation fußläufig erreichbar,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu drei Tagen,,5,4,2,2,1,"Hab keinen Zeitdruck, und kann damit sparen",brauche ich nicht,männlich,46-55,Vollzeit,03-Apr,44,städtisch,keine Social Media Nutzung
2021/06/07 7:31:52 pm EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,1,5,5,1,1,,brauche ich nicht,männlich,46-55,Vollzeit,03-Apr,,städtisch,keine Social Media Nutzung
2021/06/08 9:39:12 am EET,ja,"0,10 - 0,50 Euro",,,Ich bin gegen autonome Roboter im öffentlichen Straßen/Luftverkehrsraum,,,Ich bin gegen autonome Roboter im öffentlichen Straßen/Luftverkehrsraum,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Packstationen machen Sinn, wenn man sowieso im Fahrzeug sitzt und die Tour erweitert","ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,1,5,5,3,2,Nicht jedes Produkt muss am nächsten Tag vorhanden sein. Vorausschauende Planung und Geduld kostet weniger als eine massive Strukturumstellung oder aufwändige Techniklösungen. High Tech ist auch nicht immer Umwelt schonend,brauche ich nicht,männlich,46-55,,03-Apr,47,ländlich,andere Social Media
2021/06/08 10:52:55 pm EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,,In einer Tour mit meinem Einkauf oder Rückweg von der Arbeit,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu zwei Tagen,Es hängt von der Bestellung ab. Ob es dringend ist usw,3,4,3,2,1,Stau. Umweltbelastung. Flexibilität. ,brauche ich nicht,männlich,46-55,Vollzeit,03-Apr,47,städtisch,Linkedin
2021/06/09 1:56:10 pm EET,ja,"0,51 - 1,00 Euro",,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,max. einen Tag,,4,1,1,5,1,,ganz nett,männlich,17-25,Teilzeit,4+,45,städtisch,Instagram
2021/06/09 3:52:43 pm EET,ja,keine weitere Gebühr,Keine Ahnung,um Bildungsangebote für prekär Beschäftigte zu unterstützen,Keine Ahnung,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, ich berücksichtige das Gewicht bei der Bestellung",Keine Ahnung,"ja, wenn ich unter Zeitdruck bin",Keine Ahnung,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,Keine Ahnung,3,2,3,3,2,Finde ich gut,brauche ich nicht,weiblich,56-65,Teilzeit,01-Feb,65,städtisch,keine Social Media Nutzung
2021/07/06 5:28:00 pm EET,ja,"0,10 - 0,50 Euro",The price can vary based on the package dimensions.,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",Drone deliveries can be limited with certain distance ranges.,"ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu zwei Tagen,,1,5,2,3,2,It reduces the number of cars driven in traffic.,ganz nett,männlich,26-35,Vollzeit,01-Feb,28,städtisch,Facebook;Instagram;Linkedin
